Bioproject,Run,Agent,Assay_Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type_line,Center_Name,Consent,DATASTORE_filetype,DATASTORE_provider,DATASTORE_region,Experiment,GEO_Accession_exp,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample_Name,Source_Name,SRA_Study,Genotype,Infection,Tissue,iav_strain,Molecule_Subtype,Treatment,treatment_time,Biomaterial_Provider,siRNA,Donor,Post_Preatment,Time_Point,Patient_Number
PRJNA722929,SRR14272445,,RNA-Seq,300,12852579300,PRJNA722929,SAMN18795747,4753163954,A549,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX10633932,GSM5252410,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-17T00:00:00Z,GSM5252410,A549 cells,SRP315324,,untreated,,,,,,,,,,,
PRJNA722929,SRR14272446,,RNA-Seq,300,14062747500,PRJNA722929,SAMN18795746,5251282405,A549,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX10633921,GSM5252411,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-17T00:00:00Z,GSM5252411,A549 cells,SRP315324,,untreated,,,,,,,,,,,
PRJNA722929,SRR14272447,,RNA-Seq,300,11192699100,PRJNA722929,SAMN18795777,4142952011,A549,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX10633922,GSM5252412,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-17T00:00:00Z,GSM5252412,A549 cells,SRP315324,,H9N2 virus infected for 12 h,,,,,,,,,,,
PRJNA722929,SRR14272448,,RNA-Seq,300,12308774100,PRJNA722929,SAMN18795776,4565171809,A549,GEO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX10633923,GSM5252413,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-17T00:00:00Z,GSM5252413,A549 cells,SRP315324,,H9N2 virus infected for 12 h,,,,,,,,,,,
PRJNA722929,SRR14272449,,RNA-Seq,300,11742582900,PRJNA722929,SAMN18795775,4348284905,A549,GEO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX10633924,GSM5252414,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-07-17T00:00:00Z,GSM5252414,A549 cells,SRP315324,,H9N2 virus infected for 12 h,,,,,,,,,,,
PRJNA789923,SRR17265436,,RNA-Seq,126,28250769078,PRJNA789923,SAMN24174065,13891614400,,"HEALTH 2030 GENOME CENTER`, FONDATION CAMPUS BIOTECH GENEVA",public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX13443465,GSM5740436,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-12-19T00:00:00Z,GSM5740436,Ex vivo reconstuted airway epithelia,SRP351415,,None,,,,,,,,Healthy donors,,,
PRJNA789923,SRR17265440,,RNA-Seq,126,30541264866,PRJNA789923,SAMN24174069,15039786727,,"HEALTH 2030 GENOME CENTER`, FONDATION CAMPUS BIOTECH GENEVA",public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX13443461,GSM5740432,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-12-19T00:00:00Z,GSM5740432,Ex vivo reconstuted airway epithelia,SRP351415,,Influenza A virus,,,,,,,,Healthy donors,,,
PRJNA795161,SRR17468182,,RNA-Seq,300,7073962800,PRJNA795161,SAMN24694377,2209582421,HBEC,"LAB D, 8/F, BLOCK A, CHILDREN'S HOSPITAL, PAEDIATRICS, CHINESE UNIVERSITY OF HONG KONG",public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX13639331,GSM5775743,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-03-01T00:00:00Z,GSM5775743,,SRP353813,,Mock1,,,,,,,,B56,Nil,,
PRJNA795161,SRR17468183,,RNA-Seq,300,5954837700,PRJNA795161,SAMN24694378,1843631777,HBEC,"LAB D, 8/F, BLOCK A, CHILDREN'S HOSPITAL, PAEDIATRICS, CHINESE UNIVERSITY OF HONG KONG",public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX13639330,GSM5775742,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-03-01T00:00:00Z,GSM5775742,,SRP353813,,influenza (IAV),,,,,,,,B56,Nil,,
PRJNA795161,SRR17468184,,RNA-Seq,300,7498548300,PRJNA795161,SAMN24694379,2343224142,HBEC,"LAB D, 8/F, BLOCK A, CHILDREN'S HOSPITAL, PAEDIATRICS, CHINESE UNIVERSITY OF HONG KONG",public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX13639329,GSM5775741,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-03-01T00:00:00Z,GSM5775741,,SRP353813,,Mock2,,,,,,,,B56,Nil,,
PRJNA795161,SRR17468186,,RNA-Seq,300,7536025500,PRJNA795161,SAMN24694381,2357348257,HBEC,"LAB D, 8/F, BLOCK A, CHILDREN'S HOSPITAL, PAEDIATRICS, CHINESE UNIVERSITY OF HONG KONG",public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX13639327,GSM5775739,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-03-01T00:00:00Z,GSM5775739,,SRP353813,,Mock1,,,,,,,,B47,Nil,,
PRJNA795161,SRR17468187,,RNA-Seq,300,6953293800,PRJNA795161,SAMN24694382,2156690731,HBEC,"LAB D, 8/F, BLOCK A, CHILDREN'S HOSPITAL, PAEDIATRICS, CHINESE UNIVERSITY OF HONG KONG",public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX13639326,GSM5775738,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-03-01T00:00:00Z,GSM5775738,,SRP353813,,influenza (IAV),,,,,,,,B47,Nil,,
PRJNA795161,SRR17468188,,RNA-Seq,300,7261655100,PRJNA795161,SAMN24694383,2262164378,HBEC,"LAB D, 8/F, BLOCK A, CHILDREN'S HOSPITAL, PAEDIATRICS, CHINESE UNIVERSITY OF HONG KONG",public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX13639325,GSM5775737,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-03-01T00:00:00Z,GSM5775737,,SRP353813,,Mock2,,,,,,,,B47,Nil,,
PRJNA795161,SRR17468190,,RNA-Seq,300,7145824500,PRJNA795161,SAMN24694385,2354953747,HBEC,"LAB D, 8/F, BLOCK A, CHILDREN'S HOSPITAL, PAEDIATRICS, CHINESE UNIVERSITY OF HONG KONG",public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX13639323,GSM5775735,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-03-01T00:00:00Z,GSM5775735,,SRP353813,,Mock1,,,,,,,,B46,Nil,,
PRJNA795161,SRR17468191,,RNA-Seq,300,6445629600,PRJNA795161,SAMN24694386,2128247125,HBEC,"LAB D, 8/F, BLOCK A, CHILDREN'S HOSPITAL, PAEDIATRICS, CHINESE UNIVERSITY OF HONG KONG",public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX13639322,GSM5775734,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-03-01T00:00:00Z,GSM5775734,,SRP353813,,influenza (IAV),,,,,,,,B46,Nil,,
PRJNA795161,SRR17468192,,RNA-Seq,300,7197316200,PRJNA795161,SAMN24694387,2355262396,HBEC,"LAB D, 8/F, BLOCK A, CHILDREN'S HOSPITAL, PAEDIATRICS, CHINESE UNIVERSITY OF HONG KONG",public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX13639321,GSM5775733,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-03-01T00:00:00Z,GSM5775733,,SRP353813,,Mock2,,,,,,,,B46,Nil,,
PRJNA688321,SRR13319458,,RNA-Seq,84,2836844136,PRJNA688321,SAMN17173512,1227915836,,GEO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX9746938,GSM4991245,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-04-21T00:00:00Z,GSM4991245,Nasal turbinate tissue,SRP299574,,Uninfected,Nasal turbinate,,,,,,,Donor 1,,24 hours post infection,
PRJNA688321,SRR13319459,,RNA-Seq,84,2656543092,PRJNA688321,SAMN17173511,1127652528,,GEO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX9746939,GSM4991246,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-04-21T00:00:00Z,GSM4991246,Nasal turbinate tissue,SRP299574,,Uninfected,Nasal turbinate,,,,,,,Donor 1,,24 hours post infection,
PRJNA688321,SRR13319460,,RNA-Seq,84,1685802804,PRJNA688321,SAMN17173510,735794752,,GEO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX9746940,GSM4991247,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-04-21T00:00:00Z,GSM4991247,Nasal turbinate tissue,SRP299574,,Uninfected,Nasal turbinate,,,,,,,Donor 2,,24 hours post infection,
PRJNA688321,SRR13319461,,RNA-Seq,84,2505087480,PRJNA688321,SAMN17173509,1086910027,,GEO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX9746941,GSM4991248,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-04-21T00:00:00Z,GSM4991248,Nasal turbinate tissue,SRP299574,,Uninfected,Nasal turbinate,,,,,,,Donor 2,,24 hours post infection,
PRJNA688321,SRR13319462,,RNA-Seq,84,2867818128,PRJNA688321,SAMN17173508,1242784855,,GEO,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX9746942,GSM4991249,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-04-21T00:00:00Z,GSM4991249,Nasal turbinate tissue,SRP299574,,Uninfected,Nasal turbinate,,,,,,,Donor 3,,24 hours post infection,
PRJNA688321,SRR13319463,,RNA-Seq,84,3555716724,PRJNA688321,SAMN17173507,1533141820,,GEO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX9746943,GSM4991250,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-04-21T00:00:00Z,GSM4991250,Nasal turbinate tissue,SRP299574,,Uninfected,Nasal turbinate,,,,,,,Donor 3,,24 hours post infection,
PRJNA688321,SRR13319464,,RNA-Seq,84,1953680820,PRJNA688321,SAMN17173506,863966491,,GEO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX9746944,GSM4991251,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-04-21T00:00:00Z,GSM4991251,Nasal turbinate tissue,SRP299574,,Influenza A,Nasal turbinate,,,,,,,Donor 1,,24 hours post infection,
PRJNA688321,SRR13319465,,RNA-Seq,84,3716061972,PRJNA688321,SAMN17173505,1586164095,,GEO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX9746945,GSM4991252,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-04-21T00:00:00Z,GSM4991252,Nasal turbinate tissue,SRP299574,,Influenza A,Nasal turbinate,,,,,,,Donor 1,,24 hours post infection,
PRJNA688321,SRR13319466,,RNA-Seq,84,3184829340,PRJNA688321,SAMN17173504,1377104278,,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX9746946,GSM4991253,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-04-21T00:00:00Z,GSM4991253,Nasal turbinate tissue,SRP299574,,Influenza A,Nasal turbinate,,,,,,,Donor 2,,24 hours post infection,
PRJNA688321,SRR13319467,,RNA-Seq,84,2801161104,PRJNA688321,SAMN17173503,1219492226,,GEO,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX9746947,GSM4991254,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-04-21T00:00:00Z,GSM4991254,Nasal turbinate tissue,SRP299574,,Influenza A,Nasal turbinate,,,,,,,Donor 2,,24 hours post infection,
PRJNA688321,SRR13319468,,RNA-Seq,84,2393936328,PRJNA688321,SAMN17173502,1037114206,,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX9746948,GSM4991255,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-04-21T00:00:00Z,GSM4991255,Nasal turbinate tissue,SRP299574,,Influenza A,Nasal turbinate,,,,,,,Donor 3,,24 hours post infection,
PRJNA688321,SRR13319469,,RNA-Seq,84,3154791192,PRJNA688321,SAMN17173501,1357401298,,GEO,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX9746949,GSM4991256,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-04-21T00:00:00Z,GSM4991256,Nasal turbinate tissue,SRP299574,,Influenza A,Nasal turbinate,,,,,,,Donor 3,,24 hours post infection,
PRJNA688321,SRR13319470,,RNA-Seq,84,2814754572,PRJNA688321,SAMN17173500,1214911876,,GEO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX9746950,GSM4991257,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-04-21T00:00:00Z,GSM4991257,Nasal turbinate tissue,SRP299574,,SARS-CoV-2,Nasal turbinate,,,,,,,Donor 1,,24 hours post infection,
PRJNA688321,SRR13319471,,RNA-Seq,84,2201406732,PRJNA688321,SAMN17173498,950470134,,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX9746951,GSM4991258,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-04-21T00:00:00Z,GSM4991258,Nasal turbinate tissue,SRP299574,,SARS-CoV-2,Nasal turbinate,,,,,,,Donor 1,,24 hours post infection,
PRJNA688321,SRR13319472,,RNA-Seq,84,2055526452,PRJNA688321,SAMN17173524,891276372,,GEO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX9746952,GSM4991259,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-04-21T00:00:00Z,GSM4991259,Nasal turbinate tissue,SRP299574,,SARS-CoV-2,Nasal turbinate,,,,,,,Donor 2,,24 hours post infection,
PRJNA688321,SRR13319473,,RNA-Seq,84,2269426740,PRJNA688321,SAMN17173523,981834358,,GEO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX9746953,GSM4991260,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-04-21T00:00:00Z,GSM4991260,Nasal turbinate tissue,SRP299574,,SARS-CoV-2,Nasal turbinate,,,,,,,Donor 2,,24 hours post infection,
